id,student_id,email,password_hash,is_active,created_at,updated_at
fdcbec3f-8a1f-4b28-85fc-cc19ce3d6c5a,S00025,divya.das025@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
2f8dd1a0-2836-4190-b24c-53a55a0439a5,S00026,vishnu.gupta026@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
8b886ea6-752b-42cb-925a-ba4dd968359a,S00027,rahul.menon027@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
cebf4468-b237-4c85-b298-67aa26540cc7,S00028,priya.patel028@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
4305c7d9-8575-485a-9add-485acaaadb3f,S00029,sneha.patel029@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
e565b70a-1a24-4d06-9bf2-7d94ad3dbbef,S00030,sreya.kumar030@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
040c8b64-474b-46de-be70-1e8ee869fac2,S00031,anjali.menon031@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
23c71f43-20db-42c1-b708-cfab15d538b7,S00032,kiran.pillai032@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
cec93722-c6ac-482b-9e05-6d5b75f792e7,S00033,meera.nair033@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ec46e0cd-a444-4c96-9d23-d70b285d0c8e,S00034,meera.patel034@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b44e278a-ab13-4b51-a623-601ae690c1bb,S00035,aishwarya.nair035@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ba860334-f2b1-496e-b70f-e181916b1014,S00036,kavya.kumar036@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b1f12f2a-ef60-415f-8c52-8cb6a591a453,S00037,anand.reddy037@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
a1698683-4420-42f5-bb7b-194030ac2a97,S00038,divya.menon038@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
c96c7b76-e260-4207-92dc-16640be695ab,S00039,akhil.gupta039@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
1c582c00-ce83-42e0-bfdb-cede89e5d043,S00040,kavya.gupta040@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ceffc150-d468-4c5e-9e90-2e88e1df388a,S00041,meera.patel041@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ae6b70eb-fb14-498c-9726-4a6a0b4ae02d,S00042,sreya.reddy042@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
d4bc50f3-c976-4bdf-abd8-361d70e1a5f9,S00043,aishwarya.pillai043@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
97ced4b3-f1e1-4d74-88a4-93da44fac8fa,S00044,rohit.reddy044@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
0c41b656-b7f4-40ca-9d9f-30142ad5b648,S00045,arjun.patel045@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
9bd0a077-9e47-4251-b2cc-f9febf0c3e4c,S00046,arjun.menon046@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
4ec2e556-4272-4a14-9166-41d984f40f06,S00047,akhil.kumar047@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
f5978b91-81b0-4ed7-9bc0-d85d93c8be97,S00048,meera.reddy048@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
5b15e14f-5ec0-40d7-846e-4deeef4f7009,S00049,aditya.gupta049@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
f1f4cb79-e437-4565-9e0d-318019d37f14,S00050,rohit.pillai050@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
16794e7a-4394-4ed4-b68b-1aadc421ea3c,S00051,sanjay.menon051@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
1b0b6689-97a8-4ba2-ba5c-12dac51ccfb8,S00052,priya.das052@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b8eee900-f95f-4230-8fbe-18b9705a0afd,S00053,sanjay.kumar053@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
929c8c8c-6f5d-4ae6-8a31-e20bb82bfc4a,S00054,sanjay.reddy054@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
d4b90440-99dc-49b3-b772-5956405a2507,S00055,sreya.pillai055@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
dee2a46d-6732-44d9-9fdf-65fcfb810d71,S00056,kiran.sharma056@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
26c06706-1c35-4041-92f4-cabb30bbe637,S00057,akhil.pillai057@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
2a32f4f8-71ca-4b16-872d-9e7b1dc889c9,S00058,sreya.kumar058@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
71567e7d-6532-47d6-9506-0538da06b021,S00059,kiran.das059@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
833186d4-2c92-476b-ab1b-ea407ded496e,S00060,aditya.das060@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b30c4c98-e6ac-4c98-bd74-9a8c11823264,S00061,sneha.kumar061@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
5b4c55b0-ed09-4912-a768-8c423335b62a,S00062,neha.sharma062@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
41beb1c0-93ee-4c32-89a5-fd8f27247fec,S00063,vishnu.reddy063@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ce76e1dd-3063-474c-b95d-b24203667141,S00064,rahul.patel064@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
0c9a771c-94f2-4e5f-9386-71a8eae7ecdb,S00065,rahul.kumar065@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
299a9da5-7e61-4622-aa0c-ea8f191b8ad2,S00066,rahul.gupta066@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
4fdc661a-b511-4a52-ada7-899e86ff1f29,S00067,akhil.patel067@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b854ad89-c709-4a44-850e-b288903a5f29,S00068,sneha.menon068@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
cd7e8708-6258-4298-bc01-a3c5f4da7bfe,S00069,pooja.menon069@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
278aad8c-312e-43cc-946a-9d012adacd12,S00070,nikhil.reddy070@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
2e9ac4a4-0dcc-4545-91c5-2881d030a8b6,S00071,nikhil.das071@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
7bc23932-ac51-4c36-8759-9be759079d26,S00072,neha.iyer072@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
797926aa-2f59-46d7-b09d-ff383cf1865e,S00073,neha.patel073@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
3a227a16-f49d-4660-93a8-8c4b3966a242,S00074,sreya.reddy074@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
322e23d1-92e2-4f91-9f68-362e4b85b810,S00075,aishwarya.menon075@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ef14cf7f-200e-4cab-89e5-245954aa321c,S00076,anand.nair076@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b26454ea-dee8-4573-8b26-3c7617096e23,S00077,pooja.gupta077@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
29c3cf10-2921-4714-b505-be8ce9acbefb,S00078,sanjay.nair078@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
01548bb0-e48d-4f54-a30f-7662af13e721,S00079,sanjay.gupta079@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
fe2a1ff0-f66a-48dd-8318-17a1597eb05e,S00080,anand.patel080@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b8c02a2d-580d-4ee9-9e2e-803fcb37a1b1,S00081,aditya.sharma081@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ae26ba06-be44-4962-adb1-b0c89f89985e,S00082,rahul.menon082@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
d8eb2b3b-1d74-4246-a738-2b0db68a48b2,S00083,rahul.kumar083@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
a55a760e-b613-449b-8d9d-6c353774e327,S00084,nikhil.nair084@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
c3b83272-bbbc-4599-85a1-b845d3a53906,S00085,sreya.kumar085@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
1e2dfb3d-6a80-4112-904b-a4940daaef01,S00086,vishnu.gupta086@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
0e9fcf76-6276-48d4-acbf-05f24c0092b9,S00087,divya.gupta087@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
fbaed8f1-ad74-45af-b2ea-3879703fa019,S00088,vishnu.kumar088@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
4168876a-c055-44ff-b055-d081355a94ec,S00089,rahul.iyer089@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
6dee79a3-6b06-454b-b8b9-57c3b5a90b79,S00090,sanjay.iyer090@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ed2777a7-7874-4fa9-ad13-836ec2cf137a,S00091,rohit.nair091@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
9f9f655d-8de2-4032-81af-7488b88a1f51,S00092,arjun.nair092@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
2ba2a52e-ea1b-4d26-949d-d8dd27f72e1a,S00093,rohit.sharma093@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
d2aedea1-5120-4e0b-bbfb-59a67b9adcaf,S00094,sneha.kumar094@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
32bb3352-7ec1-463c-9c32-12dfa3c3f89a,S00095,aditya.pillai095@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
14acfcc4-38cb-4f43-b546-07906575fd38,S00096,rohit.reddy096@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b554828e-8343-4120-991a-95d3d3f53208,S00097,sneha.iyer097@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b471e293-f47a-4dcd-874b-ceaafed979c0,S00098,nikhil.iyer098@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
3db85fc3-c0ab-42c4-bb96-a97c9f12a4cd,S00099,arjun.menon099@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
f42b932d-ff20-4294-abad-4b450ec5084a,S00100,divya.sharma100@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
5bfeb80b-0207-4857-8b24-397e46b88121,S00101,pooja.das101@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
63bfb8a8-1f18-45fc-8113-5ba5353b8761,S00102,priya.patel102@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
1fcf7654-094f-4465-be3a-22dad27a0a4e,S00103,divya.reddy103@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
c0bec0db-a643-4f0d-ad3a-8d35bdd593ca,S00104,priya.kumar104@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
801657dc-5dfd-4aa6-9894-c2b630b25787,S00105,priya.menon105@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
70f5e9c5-9d1a-4ad7-8973-4a1a5f2f4815,S00106,sanjay.sharma106@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
937aa3d9-833b-488f-8d65-ab026b6e80a0,S00107,anjali.das107@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
be11e685-eaf4-45c5-90d6-4a5a1b584050,S00108,aditya.das108@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
9338576b-166e-424d-9299-6e8ceb07e68a,S00109,pooja.patel109@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
75dca75f-1e39-47d2-a32c-22ce7dc4df35,S00110,sreya.kumar110@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ff9c16e3-a4de-4d7a-9de5-b7b1a3c3bd33,S00111,aditya.das111@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
2695f6ed-85c4-4068-9c6e-96e785b4d2ec,S00112,neha.pillai112@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
83ded1b4-0518-4478-9598-419708b2c449,S00113,kiran.menon113@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
53431467-5877-4c9a-bf41-6f9a38fe79fe,S00114,akhil.reddy114@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
d020478e-00c8-4ac9-b660-94b104218822,S00115,aditya.nair115@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
91bb47e1-e039-4614-bb70-154b6cd9b740,S00116,rohit.pillai116@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
54b878ed-7dfe-4070-9430-0f0b4297eb8b,S00117,priya.patel117@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
c6315d0f-de76-4b64-95b2-e3acf1c8176e,S00118,kavya.das118@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
47af6bca-3a7d-4e93-946a-cfd5b2eb4fd3,S00119,arjun.menon119@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
bb68af55-6a31-4bab-b9c5-e8c5c20c45c8,S00120,kiran.gupta120@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
4c91b037-63a8-4779-ac07-92c467651384,S00121,sreya.reddy121@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b74d1627-9537-431e-bc35-af4d5eb4f516,S00122,vishnu.pillai122@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
0911db6a-d45a-4596-95c1-0eb3f0fefb9c,S00123,pooja.gupta123@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
d3258b5f-4d50-4a17-a1f0-73d01cb1a2d4,S00124,kiran.pillai124@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
45cfef83-9dfb-431a-8b86-ece690197c20,S00125,rohit.sharma125@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
2ebcbf87-7d3a-4a40-a645-674dae4cb5a7,S00126,nikhil.pillai126@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
76fae4d8-8479-453e-b654-cb3d67a0fae2,S00127,rohit.sharma127@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
db30a48a-ec7d-4b88-bc6f-117bca0d2111,S00128,sreya.menon128@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
914a2f21-77c9-40a0-86c2-8fd3cf6b6218,S00129,rohit.das129@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
6296a877-c29a-44b6-9699-64aa82606a35,S00130,akhil.das130@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
1fe80d08-aacc-4d2d-ac1a-d09703ab6aea,S00131,sreya.pillai131@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
f6d4f424-a4f3-4f7a-b459-50649f59798f,S00132,aditya.das132@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
101f6b6d-ff8c-44e7-a878-a7baff7ec7fd,S00133,divya.das133@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
61132cdf-2032-4e5a-a33a-905fe8858f7d,S00134,aishwarya.sharma134@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
19cba511-e182-4c6c-99c4-9e1667766345,S00135,sreya.gupta135@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
f768059b-3e7e-44c5-9184-e8f760aff82b,S00136,rohit.sharma136@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
d11be5a6-dda7-4f17-953c-7aeeeb7472a5,S00137,arjun.das137@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
6ddfcc8c-2519-404a-81ae-93d98af801d6,S00138,kiran.pillai138@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
2b478b71-6680-4f28-b803-4b4b573ed606,S00139,sneha.patel139@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
2bc34735-3d08-4096-890e-bca70190f51f,S00140,priya.nair140@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
57ebd38e-9f62-4a61-b2ce-7a77d98aa20c,S00141,rahul.sharma141@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
be9259e0-2da2-4e67-96ce-a1a677aa1f78,S00142,aditya.pillai142@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
677ad2d9-63cd-4957-b6e7-5f1ee90db12d,S00143,sneha.sharma143@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
6b665114-9dfa-4c7f-9eb6-e6ac6b20f0ef,S00144,akhil.pillai144@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
eddea6c5-4dcc-4a81-93ea-14f72c59a65a,S00145,aishwarya.reddy145@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
1b16b8a4-b894-45ea-9f25-c6305db9dab8,S00146,arjun.reddy146@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
dae07895-263b-4da5-a4fd-a119019c22ad,S00147,pooja.nair147@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
ed49044e-7921-4441-b35b-4f5306cb6f91,S00148,kavya.menon148@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
c13349c5-0c10-4e15-9c5e-0018b49e40f5,S00149,nikhil.iyer149@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
4deb24dd-e37e-470e-8417-b856a30bdcb3,S00150,kiran.sharma150@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
c1af3344-1dac-4fff-9cd8-a7a6f8394ca5,S00151,anand.patel151@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
5b128d89-96af-40a8-a0c8-b262450a58aa,S00152,aditya.menon152@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
b01caff4-8021-4e31-ab8a-8d714691f738,S00153,anand.patel153@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
5fe75428-d4ef-42c6-8d94-22295e6aedb9,S00154,aishwarya.gupta154@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
5adb0728-1da3-42a4-b804-f6968e1713b3,S00155,akhil.gupta155@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
64b3e355-49d3-4237-beaa-634e7c0f2798,S00156,priya.pillai156@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
4d711c0f-116c-4995-be23-c184d7af27c3,S00157,aishwarya.pillai157@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
9ea5a869-4d4b-4784-8cb6-cfb1f0654c22,S00158,kiran.gupta158@college.edu,,True,2026-01-18 06:54:13.442982+00:00,2026-01-18 06:54:13.442982+00:00
